事件ID,开始时间,结束时间,时长_分钟,工况,方法集,严重度,触发行数,归因摘要
1237,2024-04-12 22:02:00,2024-04-12 22:02:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.739,30,残差异常：采煤机_破碎机_电机_温度 偏高（残差 Z-score=4.7，实际=67.0 vs 预测=50.4）
1238,2024-04-12 22:12:00,2024-04-12 22:18:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.689,210,正常
1239,2024-04-12 22:23:00,2024-04-12 22:23:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.864,30,正常
1240,2024-04-12 22:26:00,2024-04-12 22:26:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.05,30,正常
1241,2024-04-12 22:29:00,2024-04-12 22:29:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.988,30,正常
1242,2024-04-12 22:40:00,2024-04-12 22:40:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,11.395,30,正常
1243,2024-04-12 23:14:00,2024-04-12 23:14:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.563,30,正常
1244,2024-04-12 23:23:00,2024-04-12 23:23:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.322,30,正常
1245,2024-04-12 23:25:00,2024-04-12 23:25:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,10.444,30,正常
1246,2024-04-12 23:35:00,2024-04-12 23:35:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.345,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.3，实际=61.0 vs 预测=18.6）
1247,2024-04-12 23:40:00,2024-04-12 23:40:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.107,30,正常
1248,2024-04-12 23:42:00,2024-04-12 23:44:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.145,90,残差异常：采煤机_油泵_右电机_温度 偏高（残差 Z-score=5.1，实际=57.0 vs 预测=51.0）
1249,2024-04-12 23:50:00,2024-04-12 23:51:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.853,60,正常
1250,2024-04-13 00:13:00,2024-04-13 00:15:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.235,90,正常
1251,2024-04-13 00:18:00,2024-04-13 00:21:00,4.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.442,120,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=4.4，实际=27.0 vs 预测=0.0）
1252,2024-04-13 00:28:00,2024-04-13 00:28:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.186,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.2，实际=53.0 vs 预测=16.6）
1253,2024-04-13 00:45:00,2024-04-13 00:49:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,11.527,150,正常
1254,2024-04-13 00:53:00,2024-04-13 00:53:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.024,30,正常
1255,2024-04-13 00:59:00,2024-04-13 00:59:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.0,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=3.0，实际=34.0 vs 预测=10.2）
1256,2024-04-13 01:02:00,2024-04-13 01:02:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.647,30,正常
1257,2024-04-13 01:14:00,2024-04-13 01:14:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.408,30,正常
1258,2024-04-13 01:19:00,2024-04-13 01:32:00,14.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,51.852,420,Mahalanobis 距离=51.9（阈值=18.5）。主要贡献特征：PC4 (93.8%); PC3 (6.0%)。
1259,2024-04-13 01:39:00,2024-04-13 01:42:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.458,120,正常
1260,2024-04-13 01:53:00,2024-04-13 01:53:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.455,30,正常
1261,2024-04-13 02:02:00,2024-04-13 02:03:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.8,60,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.8，实际=54.0 vs 预测=17.0）
1262,2024-04-13 02:07:00,2024-04-13 02:07:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.719,30,正常
1263,2024-04-13 02:16:00,2024-04-13 02:37:00,22.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.252,660,正常
1264,2024-04-13 02:48:00,2024-04-13 02:48:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.16,30,正常
1265,2024-04-13 02:54:00,2024-04-13 02:55:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,12.004,60,正常
1266,2024-04-13 02:57:00,2024-04-13 02:59:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,13.679,90,正常
1267,2024-04-13 03:02:00,2024-04-13 03:05:00,4.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.485,120,正常
1268,2024-04-13 03:09:00,2024-04-13 03:09:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.971,30,正常
1269,2024-04-13 03:14:00,2024-04-13 03:30:00,17.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.15,510,正常
1270,2024-04-13 03:32:00,2024-04-13 03:32:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.879,30,正常
1271,2024-04-13 03:43:00,2024-04-13 03:43:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,11.555,30,正常
1272,2024-04-13 03:56:00,2024-04-13 03:56:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.639,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.6，实际=55.0 vs 预测=18.2）
1273,2024-04-13 03:58:00,2024-04-13 03:58:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.938,30,正常
1274,2024-04-13 04:02:00,2024-04-13 04:02:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.468,30,正常
1275,2024-04-13 04:09:00,2024-04-13 04:09:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.051,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.1，实际=55.0 vs 预测=16.4）
1276,2024-04-13 04:19:00,2024-04-13 04:27:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.541,270,正常
1277,2024-04-13 04:44:00,2024-04-13 04:44:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.731,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.7，实际=46.0 vs 预测=6.6）
1278,2024-04-13 04:46:00,2024-04-13 04:47:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.209,60,正常
1279,2024-04-13 04:49:00,2024-04-13 04:49:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.2,30,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=5.2，实际=273.0 vs 预测=67.6）
1280,2024-04-13 04:56:00,2024-04-13 04:57:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.282,60,残差异常：采煤机_破碎机_电机_温度 偏高（残差 Z-score=4.3，实际=70.0 vs 预测=55.0）
1281,2024-04-13 05:01:00,2024-04-13 05:02:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.676,60,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.7，实际=48.0 vs 预测=22.2）
1282,2024-04-13 05:13:00,2024-04-13 05:18:00,6.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,10.22,180,正常
1283,2024-04-13 05:21:00,2024-04-13 05:23:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.357,90,正常
1284,2024-04-13 05:31:00,2024-04-13 05:40:00,10.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.544,300,正常
1285,2024-04-13 05:58:00,2024-04-13 06:01:00,4.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.31,120,正常
1286,2024-04-13 06:19:00,2024-04-13 06:21:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.264,90,正常
1287,2024-04-13 06:28:00,2024-04-13 06:28:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.615,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.6，实际=60.0 vs 预测=17.8）
1288,2024-04-13 06:30:00,2024-04-13 06:30:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.037,30,正常
1289,2024-04-13 06:35:00,2024-04-13 06:36:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.478,60,正常
1290,2024-04-13 06:38:00,2024-04-13 06:38:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.917,30,正常
1291,2024-04-13 06:43:00,2024-04-13 06:43:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.894,30,正常
1292,2024-04-13 06:45:00,2024-04-13 06:45:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.031,30,正常
1293,2024-04-13 06:47:00,2024-04-13 06:48:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.58,60,正常
1294,2024-04-13 06:58:00,2024-04-13 06:58:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.657,30,正常
1295,2024-04-13 07:03:00,2024-04-13 07:11:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.308,270,残差异常：采煤机_破碎机_电机_温度 偏高（残差 Z-score=7.3，实际=75.0 vs 预测=49.4）
1296,2024-04-13 07:20:00,2024-04-13 07:20:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.713,30,正常
1297,2024-04-13 07:24:00,2024-04-13 07:24:00,1.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.967,30,正常
1298,2024-04-13 07:42:00,2024-04-13 07:56:00,15.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.143,450,正常
1299,2024-04-13 08:04:00,2024-04-13 08:04:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.728,30,正常
1300,2024-04-13 08:12:00,2024-04-13 08:12:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.503,30,正常
1301,2024-04-13 08:27:00,2024-04-13 08:29:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.258,90,正常
1302,2024-04-13 08:55:00,2024-04-13 08:58:00,4.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.374,120,正常
1303,2024-04-13 09:10:00,2024-04-13 09:12:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.613,90,正常
1304,2024-04-13 14:21:00,2024-04-13 14:41:00,21.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,13.955,630,残差异常：采煤机_油泵_左电机_温度 偏高（残差 Z-score=14.0，实际=42.0 vs 预测=0.0）
1305,2024-04-13 14:48:00,2024-04-13 14:48:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.41,30,正常
1306,2024-04-13 15:41:00,2024-04-13 15:41:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,0.949,30,正常
1307,2024-04-13 15:51:00,2024-04-13 15:52:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.816,60,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=7.8，实际=62.0 vs 预测=0.0）
1308,2024-04-13 16:11:00,2024-04-13 16:11:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,13.061,30,正常
1309,2024-04-13 16:17:00,2024-04-13 16:17:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.266,30,正常
1310,2024-04-13 16:22:00,2024-04-13 16:27:00,6.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,55.154,180,Mahalanobis 距离=55.2（阈值=18.5）。主要贡献特征：PC2 (71.7%); PC3 (23.0%); PC4 (4.7%)。
1311,2024-04-13 16:35:00,2024-04-13 16:35:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.397,30,残差异常：采煤机_牵引部位_左电机_电流 偏高（残差 Z-score=3.4，实际=146.0 vs 预测=0.0）
1312,2024-04-13 16:40:00,2024-04-13 16:41:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.348,60,正常
1313,2024-04-13 17:03:00,2024-04-13 17:06:00,4.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.552,120,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.6，实际=49.0 vs 预测=7.2）
1314,2024-04-13 17:11:00,2024-04-13 17:14:00,4.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.09,120,正常
1315,2024-04-13 17:34:00,2024-04-13 17:35:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.381,60,正常
1316,2024-04-13 17:48:00,2024-04-13 17:48:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.585,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.6，实际=53.0 vs 预测=13.8）
1317,2024-04-13 17:51:00,2024-04-13 17:51:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.598,30,正常
1318,2024-04-13 17:56:00,2024-04-13 18:01:00,6.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,41.773,180,Mahalanobis 距离=41.8（阈值=18.5）。主要贡献特征：PC2 (65.0%); PC3 (32.9%); PC1 (1.5%)。
1319,2024-04-13 18:05:00,2024-04-13 18:05:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.98,30,正常
1320,2024-04-13 18:09:00,2024-04-13 18:09:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.444,30,正常
1321,2024-04-13 18:11:00,2024-04-13 18:11:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.554,30,正常
1322,2024-04-13 18:13:00,2024-04-13 18:14:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,12.31,60,正常
1323,2024-04-13 18:28:00,2024-04-13 18:28:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.57,30,正常
1324,2024-04-13 18:32:00,2024-04-13 18:32:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.629,30,正常
1325,2024-04-13 18:34:00,2024-04-13 18:34:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,12.234,30,正常
1326,2024-04-13 18:37:00,2024-04-13 18:37:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.153,30,正常
1327,2024-04-13 20:28:00,2024-04-13 20:29:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.199,60,正常
1328,2024-04-13 20:50:00,2024-04-13 20:50:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,10.142,30,正常
1329,2024-04-13 20:57:00,2024-04-13 20:57:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.809,30,正常
1330,2024-04-13 21:59:00,2024-04-13 22:02:00,4.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.774,120,正常
1331,2024-04-13 23:01:00,2024-04-13 23:03:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.775,90,正常
1332,2024-04-13 23:12:00,2024-04-13 23:16:00,5.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.117,150,正常
1333,2024-04-13 23:29:00,2024-04-13 23:29:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.932,30,正常
1334,2024-04-13 23:57:00,2024-04-13 23:57:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.816,30,正常
1335,2024-04-14 00:20:00,2024-04-14 00:20:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.249,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.2，实际=30.0 vs 预测=7.2）
1336,2024-04-14 00:22:00,2024-04-14 00:26:00,5.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.406,150,正常
1337,2024-04-14 00:28:00,2024-04-14 00:28:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.067,30,正常
1338,2024-04-14 00:36:00,2024-04-14 00:36:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.392,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.4，实际=52.0 vs 预测=17.6）
1339,2024-04-14 00:47:00,2024-04-14 00:47:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.554,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=6.6，实际=63.0 vs 预测=17.0）
1340,2024-04-14 00:51:00,2024-04-14 00:52:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.072,60,正常
1341,2024-04-14 00:57:00,2024-04-14 00:57:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.551,30,正常
1342,2024-04-14 01:00:00,2024-04-14 01:00:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.02,30,正常
1343,2024-04-14 01:05:00,2024-04-14 01:05:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.951,30,正常
1344,2024-04-14 01:09:00,2024-04-14 01:09:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.39,30,正常
1345,2024-04-14 01:21:00,2024-04-14 01:21:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.09,30,正常
1346,2024-04-14 01:23:00,2024-04-14 01:24:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,10.021,60,正常
1347,2024-04-14 01:41:00,2024-04-14 01:41:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.16,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.2，实际=46.0 vs 预测=16.8）
1348,2024-04-14 01:52:00,2024-04-14 01:52:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.859,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.9，实际=48.0 vs 预测=17.0）
1349,2024-04-14 01:57:00,2024-04-14 01:58:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.757,60,正常
1350,2024-04-14 02:01:00,2024-04-14 02:03:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,12.458,90,正常
1351,2024-04-14 02:05:00,2024-04-14 02:06:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,10.569,60,正常
1352,2024-04-14 02:11:00,2024-04-14 02:11:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.087,30,正常
1353,2024-04-14 02:13:00,2024-04-14 02:13:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,11.483,30,正常
1354,2024-04-14 02:15:00,2024-04-14 02:15:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,11.534,30,正常
1355,2024-04-14 02:17:00,2024-04-14 02:17:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,14.514,30,正常
1356,2024-04-14 02:22:00,2024-04-14 02:22:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.189,30,正常
1357,2024-04-14 02:26:00,2024-04-14 02:29:00,4.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,17.294,120,正常
1358,2024-04-14 02:31:00,2024-04-14 02:32:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,14.182,60,正常
1359,2024-04-14 02:35:00,2024-04-14 02:35:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.708,30,正常
1360,2024-04-14 02:37:00,2024-04-14 02:37:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.414,30,正常
1361,2024-04-14 02:41:00,2024-04-14 02:41:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.584,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.6，实际=52.0 vs 预测=10.0）
1362,2024-04-14 02:43:00,2024-04-14 02:43:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.225,30,正常
1363,2024-04-14 02:48:00,2024-04-14 02:49:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.35,60,正常
1364,2024-04-14 03:10:00,2024-04-14 03:12:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.775,90,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=7.8，实际=60.0 vs 预测=10.4）
1365,2024-04-14 03:15:00,2024-04-14 03:15:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.913,30,正常
1366,2024-04-14 03:32:00,2024-04-14 03:32:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.399,30,正常
1367,2024-04-14 03:35:00,2024-04-14 03:35:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.282,30,正常
1368,2024-04-14 03:37:00,2024-04-14 03:42:00,6.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,11.586,180,正常
1369,2024-04-14 03:44:00,2024-04-14 03:44:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,10.106,30,正常
1370,2024-04-14 03:54:00,2024-04-14 03:54:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.556,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=7.6，实际=65.0 vs 预测=16.8）
1371,2024-04-14 03:57:00,2024-04-14 03:57:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.018,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.0，实际=46.0 vs 预测=17.8）
