事件ID,开始时间,结束时间,时长_分钟,工况,方法集,严重度,触发行数,归因摘要
1411,2024-04-12 17:14:00,2024-04-12 17:33:00,20.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,27.192,600,Mahalanobis 距离=27.2（阈值=18.5）。主要贡献特征：PC2 (53.4%); PC3 (25.2%); PC1 (18.7%)。
1412,2024-04-12 17:45:00,2024-04-12 17:47:00,3.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.833,90,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.8，实际=56.0 vs 预测=17.0）
1413,2024-04-12 17:49:00,2024-04-12 17:49:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.014,30,正常
1414,2024-04-12 17:55:00,2024-04-12 17:55:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.782,30,正常
1415,2024-04-12 18:41:00,2024-04-12 18:51:00,11.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1559.793,330,Mahalanobis 距离=1559.8（阈值=18.5）。主要贡献特征：PC2 (73.0%); PC3 (26.7%)。
1416,2024-04-12 18:56:00,2024-04-12 18:56:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.113,30,正常
1417,2024-04-12 19:06:00,2024-04-12 19:06:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.176,30,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=3.2，实际=195.0 vs 预测=84.2）
1418,2024-04-12 19:08:00,2024-04-12 19:08:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5237.148,30,Mahalanobis 距离=5237.1（阈值=18.5）。主要贡献特征：PC2 (81.9%); PC3 (17.8%)。
1419,2024-04-12 19:23:00,2024-04-12 19:23:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.323,30,正常
1420,2024-04-12 19:30:00,2024-04-12 19:31:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1846.13,60,Mahalanobis 距离=1846.1（阈值=18.5）。主要贡献特征：PC2 (69.1%); PC3 (29.9%)。
1421,2024-04-12 19:59:00,2024-04-12 20:03:00,5.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6582.231,150,Mahalanobis 距离=6582.2（阈值=18.5）。主要贡献特征：PC2 (88.6%); PC3 (11.4%)。
1422,2024-04-12 20:05:00,2024-04-12 20:07:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,16.338,90,正常
1423,2024-04-12 20:12:00,2024-04-12 20:12:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.109,30,残差异常：采煤机_截割部位_右滚筒_电机_温度 偏高（残差 Z-score=3.1，实际=69.0 vs 预测=61.6）
1424,2024-04-12 20:20:00,2024-04-12 20:20:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.598,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.6，实际=51.0 vs 预测=17.0）
1425,2024-04-12 20:22:00,2024-04-12 20:22:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.343,30,正常
1426,2024-04-12 20:31:00,2024-04-12 20:31:00,1.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1552.216,30,Mahalanobis 距离=1552.2（阈值=18.5）。主要贡献特征：PC2 (62.2%); PC3 (37.7%)。
1427,2024-04-12 20:39:00,2024-04-12 20:43:00,5.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.075,150,正常
1428,2024-04-12 20:52:00,2024-04-12 20:52:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.48,30,正常
1429,2024-04-12 21:00:00,2024-04-12 21:05:00,6.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,21.356,180,Mahalanobis 距离=21.4（阈值=18.5）。主要贡献特征：PC2 (86.2%); PC3 (12.3%); PC1 (1.5%)。
1430,2024-04-12 21:23:00,2024-04-12 21:23:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2520.001,30,Mahalanobis 距离=2520.0（阈值=18.5）。主要贡献特征：PC2 (73.5%); PC3 (25.9%)。
1431,2024-04-12 21:26:00,2024-04-12 21:26:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.002,30,正常
1432,2024-04-12 21:50:00,2024-04-12 21:50:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.326,30,正常
1433,2024-04-12 22:02:00,2024-04-12 22:02:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2944.81,30,Mahalanobis 距离=2944.8（阈值=18.5）。主要贡献特征：PC2 (77.6%); PC3 (22.0%)。
1434,2024-04-12 22:23:00,2024-04-12 22:23:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.791,30,正常
1435,2024-04-12 22:26:00,2024-04-12 22:26:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.326,30,正常
1436,2024-04-12 22:29:00,2024-04-12 22:29:00,1.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1379.514,30,Mahalanobis 距离=1379.5（阈值=18.5）。主要贡献特征：PC2 (62.5%); PC3 (37.4%)。
1437,2024-04-12 22:36:00,2024-04-12 22:36:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.912,30,正常
1438,2024-04-12 22:38:00,2024-04-12 22:44:00,7.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5443.699,210,Mahalanobis 距离=5443.7（阈值=18.5）。主要贡献特征：PC2 (68.6%); PC3 (30.2%); PC4 (1.2%)。
1439,2024-04-12 22:48:00,2024-04-12 22:48:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.07,30,正常
1440,2024-04-12 23:02:00,2024-04-12 23:12:00,11.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.331,330,正常
1441,2024-04-12 23:14:00,2024-04-12 23:14:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.003,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.0，实际=54.0 vs 预测=17.0）
1442,2024-04-12 23:23:00,2024-04-12 23:23:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.568,30,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=4.6，实际=285.0 vs 预测=93.0）
1443,2024-04-12 23:25:00,2024-04-12 23:25:00,1.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1505.928,30,Mahalanobis 距离=1505.9（阈值=18.5）。主要贡献特征：PC2 (52.9%); PC3 (46.9%)。
1444,2024-04-12 23:35:00,2024-04-12 23:35:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.015,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=7.0，实际=61.0 vs 预测=17.4）
1445,2024-04-12 23:40:00,2024-04-12 23:40:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.436,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.4，实际=58.0 vs 预测=17.8）
1446,2024-04-12 23:42:00,2024-04-12 23:42:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3165.59,30,Mahalanobis 距离=3165.6（阈值=18.5）。主要贡献特征：PC2 (76.6%); PC3 (22.8%)。
1447,2024-04-12 23:48:00,2024-04-12 23:51:00,4.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3582.831,120,Mahalanobis 距离=3582.8（阈值=18.5）。主要贡献特征：PC2 (77.8%); PC3 (21.3%)。
1448,2024-04-12 23:54:00,2024-04-12 23:56:00,3.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2483.774,90,Mahalanobis 距离=2483.8（阈值=18.5）。主要贡献特征：PC2 (95.0%); PC4 (3.8%); PC3 (1.2%)。
1449,2024-04-13 00:02:00,2024-04-13 00:02:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.581,30,正常
1450,2024-04-13 00:09:00,2024-04-13 00:09:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2477.657,30,Mahalanobis 距离=2477.7（阈值=18.5）。主要贡献特征：PC2 (71.1%); PC3 (27.4%); PC4 (1.6%)。
1451,2024-04-13 00:11:00,2024-04-13 00:12:00,2.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.83,60,正常
1452,2024-04-13 00:14:00,2024-04-13 00:16:00,3.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4620.49,90,Mahalanobis 距离=4620.5（阈值=18.5）。主要贡献特征：PC2 (81.3%); PC3 (18.5%)。
1453,2024-04-13 00:18:00,2024-04-13 00:20:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.669,90,正常
1454,2024-04-13 00:28:00,2024-04-13 00:28:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.326,30,单变量异常：采煤机_油泵_左电机_电流（z-score=5.3，实际=53.0，均值=18.3±6.5）
1455,2024-04-13 00:31:00,2024-04-13 00:35:00,5.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.814,150,正常
1456,2024-04-13 00:52:00,2024-04-13 00:53:00,2.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.06,60,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.1，实际=46.0 vs 预测=15.8）
1457,2024-04-13 00:57:00,2024-04-13 00:59:00,3.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2258.599,90,Mahalanobis 距离=2258.6（阈值=18.5）。主要贡献特征：PC2 (69.7%); PC3 (30.2%)。
1458,2024-04-13 01:11:00,2024-04-13 01:18:00,8.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6786.045,240,Mahalanobis 距离=6786.0（阈值=18.5）。主要贡献特征：PC2 (78.0%); PC3 (21.4%)。
1459,2024-04-13 01:20:00,2024-04-13 01:26:00,7.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8187.844,210,Mahalanobis 距离=8187.8（阈值=18.5）。主要贡献特征：PC2 (92.0%); PC3 (7.9%)。
1460,2024-04-13 01:28:00,2024-04-13 01:28:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,12.588,30,正常
1461,2024-04-13 01:31:00,2024-04-13 01:31:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.743,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.7，实际=43.0 vs 预测=12.8）
1462,2024-04-13 01:35:00,2024-04-13 01:38:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.681,120,残差异常：采煤机_油泵_左电机_温度 偏高（残差 Z-score=3.7，实际=55.0 vs 预测=49.4）
1463,2024-04-13 01:49:00,2024-04-13 01:53:00,5.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.193,150,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.2，实际=55.0 vs 预测=16.6）
1464,2024-04-13 01:55:00,2024-04-13 01:55:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.579,30,正常
1465,2024-04-13 01:57:00,2024-04-13 01:59:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.316,90,正常
1466,2024-04-13 02:03:00,2024-04-13 02:03:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.856,30,正常
1467,2024-04-13 02:07:00,2024-04-13 02:07:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.918,30,正常
1468,2024-04-13 02:13:00,2024-04-13 02:16:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.62,120,正常
1469,2024-04-13 02:20:00,2024-04-13 02:20:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.003,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.0，实际=46.0 vs 预测=16.4）
1470,2024-04-13 02:24:00,2024-04-13 02:27:00,4.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5393.397,120,Mahalanobis 距离=5393.4（阈值=18.5）。主要贡献特征：PC2 (89.8%); PC3 (9.7%)。
1471,2024-04-13 02:30:00,2024-04-13 02:31:00,2.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.686,60,正常
1472,2024-04-13 02:33:00,2024-04-13 02:37:00,5.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2828.896,150,Mahalanobis 距离=2828.9（阈值=18.5）。主要贡献特征：PC2 (72.8%); PC3 (26.0%); PC4 (1.2%)。
1473,2024-04-13 02:41:00,2024-04-13 02:42:00,2.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.634,60,正常
1474,2024-04-13 02:45:00,2024-04-13 02:59:00,15.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.349,450,正常
1475,2024-04-13 03:01:00,2024-04-13 03:02:00,2.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.48,60,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.5，实际=54.0 vs 预测=15.4）
1476,2024-04-13 03:05:00,2024-04-13 03:07:00,3.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.083,90,正常
1477,2024-04-13 03:09:00,2024-04-13 03:09:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.087,30,正常
1478,2024-04-13 03:14:00,2024-04-13 03:14:00,1.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3702.405,30,Mahalanobis 距离=3702.4（阈值=18.5）。主要贡献特征：PC2 (78.0%); PC3 (22.0%)。
1479,2024-04-13 03:18:00,2024-04-13 03:21:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.079,120,正常
1480,2024-04-13 03:28:00,2024-04-13 03:30:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.136,90,正常
1481,2024-04-13 03:32:00,2024-04-13 03:32:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.787,30,正常
1482,2024-04-13 03:41:00,2024-04-13 03:47:00,7.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.921,210,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.9，实际=54.0 vs 预测=17.2）
1483,2024-04-13 03:52:00,2024-04-13 03:52:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.567,30,正常
1484,2024-04-13 03:55:00,2024-04-13 03:56:00,2.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.994,60,单变量异常：采煤机_油泵_右电机_电流（z-score=5.0，实际=55.0，均值=18.9±7.2）
1485,2024-04-13 04:06:00,2024-04-13 04:12:00,7.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.178,210,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.2，实际=55.0 vs 预测=16.6）
1486,2024-04-13 04:14:00,2024-04-13 04:15:00,2.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.534,60,正常
1487,2024-04-13 04:20:00,2024-04-13 04:23:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.364,120,正常
1488,2024-04-13 04:25:00,2024-04-13 04:25:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.112,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.1，实际=55.0 vs 预测=17.2）
1489,2024-04-13 04:30:00,2024-04-13 04:33:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.061,120,正常
1490,2024-04-13 04:38:00,2024-04-13 04:38:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3075.446,30,Mahalanobis 距离=3075.4（阈值=18.5）。主要贡献特征：PC2 (73.4%); PC3 (26.0%)。
1491,2024-04-13 04:41:00,2024-04-13 04:45:00,5.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2122.018,150,Mahalanobis 距离=2122.0（阈值=18.5）。主要贡献特征：PC2 (73.5%); PC3 (26.4%)。
1492,2024-04-13 04:49:00,2024-04-13 04:49:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.739,30,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=5.7，实际=273.0 vs 预测=72.8）
1493,2024-04-13 04:51:00,2024-04-13 04:51:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.397,30,残差异常：采煤机_牵引部位_右电机_电流 偏高（残差 Z-score=3.4，实际=186.0 vs 预测=24.6）
1494,2024-04-13 04:56:00,2024-04-13 04:58:00,3.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3681.906,90,Mahalanobis 距离=3681.9（阈值=18.5）。主要贡献特征：PC2 (77.5%); PC3 (22.2%)。
1495,2024-04-13 05:01:00,2024-04-13 05:02:00,2.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.343,60,正常
1496,2024-04-13 05:09:00,2024-04-13 05:27:00,19.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,12183.326,570,Mahalanobis 距离=12183.3（阈值=18.5）。主要贡献特征：PC2 (93.9%); PC3 (5.4%)。
1497,2024-04-13 05:32:00,2024-04-13 05:34:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.227,90,正常
1498,2024-04-13 05:38:00,2024-04-13 05:38:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.756,30,正常
1499,2024-04-13 05:44:00,2024-04-13 05:44:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.549,30,正常
1500,2024-04-13 05:58:00,2024-04-13 06:01:00,4.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1046.162,120,Mahalanobis 距离=1046.2（阈值=18.5）。主要贡献特征：PC2 (54.5%); PC3 (45.5%)。
1501,2024-04-13 06:06:00,2024-04-13 06:09:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.825,120,正常
1502,2024-04-13 06:19:00,2024-04-13 06:21:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.891,90,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.9，实际=47.0 vs 预测=16.6）
1503,2024-04-13 06:28:00,2024-04-13 06:28:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.896,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.9，实际=60.0 vs 预测=16.4）
1504,2024-04-13 06:37:00,2024-04-13 06:41:00,5.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.03,150,残差异常：采煤机_牵引部位_右电机_电流 偏高（残差 Z-score=5.0，实际=239.0 vs 预测=0.0）
1505,2024-04-13 06:43:00,2024-04-13 06:43:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.362,30,正常
1506,2024-04-13 06:46:00,2024-04-13 06:48:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.577,90,正常
1507,2024-04-13 06:50:00,2024-04-13 06:52:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.556,90,正常
1508,2024-04-13 06:56:00,2024-04-13 07:00:00,5.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.358,150,正常
1509,2024-04-13 07:03:00,2024-04-13 07:03:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2385.68,30,Mahalanobis 距离=2385.7（阈值=18.5）。主要贡献特征：PC2 (73.1%); PC3 (26.1%)。
1510,2024-04-13 07:05:00,2024-04-13 07:11:00,7.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2004.733,210,Mahalanobis 距离=2004.7（阈值=18.5）。主要贡献特征：PC2 (72.4%); PC3 (26.6%)。
1511,2024-04-13 07:13:00,2024-04-13 07:13:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.29,30,正常
1512,2024-04-13 07:15:00,2024-04-13 07:15:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.029,30,正常
1513,2024-04-13 07:19:00,2024-04-13 07:22:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.716,120,正常
1514,2024-04-13 07:27:00,2024-04-13 07:32:00,6.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.349,180,正常
1515,2024-04-13 07:34:00,2024-04-13 07:35:00,2.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.338,60,正常
1516,2024-04-13 07:37:00,2024-04-13 07:39:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.285,90,正常
1517,2024-04-13 07:42:00,2024-04-13 07:44:00,3.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5232.368,90,Mahalanobis 距离=5232.4（阈值=18.5）。主要贡献特征：PC2 (85.0%); PC3 (14.7%)。
1518,2024-04-13 07:47:00,2024-04-13 07:50:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.597,120,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.6，实际=58.0 vs 预测=17.0）
1519,2024-04-13 07:52:00,2024-04-13 07:52:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.097,30,残差异常：采煤机_牵引部位_左电机_电流 偏高（残差 Z-score=3.1，实际=217.0 vs 预测=120.2）
1520,2024-04-13 08:00:00,2024-04-13 08:02:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.994,90,正常
1521,2024-04-13 08:04:00,2024-04-13 08:04:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.733,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.7，实际=52.0 vs 预测=17.0）
1522,2024-04-13 08:11:00,2024-04-13 08:15:00,5.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2024.73,150,Mahalanobis 距离=2024.7（阈值=18.5）。主要贡献特征：PC2 (66.3%); PC3 (33.4%)。
1523,2024-04-13 08:19:00,2024-04-13 08:19:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.491,30,残差异常：采煤机_截割部位_左滚筒_电机_温度 偏高（残差 Z-score=3.5，实际=83.0 vs 预测=73.8）
1524,2024-04-13 08:24:00,2024-04-13 08:27:00,4.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4145.285,120,Mahalanobis 距离=4145.3（阈值=18.5）。主要贡献特征：PC2 (84.8%); PC3 (15.2%)。
1525,2024-04-13 08:55:00,2024-04-13 08:57:00,3.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.445,90,正常
