事件ID,开始时间,结束时间,时长_分钟,工况,方法集,严重度,触发行数,归因摘要
766,2024-04-07 16:46:00,2024-04-07 16:46:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.495,34,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.5，实际=39.0 vs 预测=0.0）
767,2024-04-07 16:54:00,2024-04-07 16:54:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.308,34,残差异常：采煤机_油泵_左油箱_油压 偏高（残差 Z-score=3.3，实际=13.5 vs 预测=2.5）
768,2024-04-07 16:57:00,2024-04-07 16:57:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.984,34,正常
769,2024-04-07 17:06:00,2024-04-07 17:11:00,6.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3534.883,204,Mahalanobis 距离=3534.9（阈值=18.5）。主要贡献特征：PC2 (67.6%); PC3 (32.1%)。
770,2024-04-07 17:13:00,2024-04-07 17:13:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.582,34,正常
771,2024-04-07 17:22:00,2024-04-07 17:25:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6167.797,136,Mahalanobis 距离=6167.8（阈值=18.5）。主要贡献特征：PC2 (86.3%); PC3 (12.7%); PC4 (1.0%)。
772,2024-04-07 17:32:00,2024-04-07 17:33:00,2.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.027,68,正常
773,2024-04-07 17:35:00,2024-04-07 17:38:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4974.508,136,Mahalanobis 距离=4974.5（阈值=18.5）。主要贡献特征：PC2 (90.3%); PC3 (9.6%)。
774,2024-04-07 17:41:00,2024-04-07 17:41:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.875,34,正常
775,2024-04-07 17:49:00,2024-04-07 17:49:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.863,34,正常
776,2024-04-07 18:00:00,2024-04-07 18:00:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.794,34,正常
777,2024-04-07 18:06:00,2024-04-07 18:08:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.288,102,正常
778,2024-04-07 18:25:00,2024-04-07 18:26:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2735.361,68,Mahalanobis 距离=2735.4（阈值=18.5）。主要贡献特征：PC2 (64.9%); PC3 (34.6%)。
779,2024-04-07 18:34:00,2024-04-07 18:34:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.787,34,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=3.8，实际=301.0 vs 预测=74.8）
780,2024-04-07 18:36:00,2024-04-07 18:36:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.474,34,正常
781,2024-04-07 18:43:00,2024-04-07 18:44:00,2.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.252,68,正常
782,2024-04-07 18:55:00,2024-04-07 18:58:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5304.291,136,Mahalanobis 距离=5304.3（阈值=18.5）。主要贡献特征：PC2 (71.4%); PC3 (27.0%); PC4 (1.6%)。
783,2024-04-07 19:08:00,2024-04-07 19:10:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.688,102,正常
784,2024-04-07 19:19:00,2024-04-07 19:19:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.885,34,正常
785,2024-04-07 19:29:00,2024-04-07 19:29:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.399,34,正常
786,2024-04-07 19:39:00,2024-04-07 19:39:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.855,34,正常
787,2024-04-07 19:47:00,2024-04-07 19:59:00,13.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5811.282,442,Mahalanobis 距离=5811.3（阈值=18.5）。主要贡献特征：PC2 (86.6%); PC3 (12.4%); PC4 (1.0%)。
788,2024-04-07 20:02:00,2024-04-07 20:04:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.59,102,正常
789,2024-04-07 20:08:00,2024-04-07 20:11:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2447.97,136,Mahalanobis 距离=2448.0（阈值=18.5）。主要贡献特征：PC2 (72.0%); PC3 (26.8%); PC4 (1.1%)。
790,2024-04-07 20:16:00,2024-04-07 20:18:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.627,102,正常
791,2024-04-07 20:21:00,2024-04-07 20:29:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3005.469,306,Mahalanobis 距离=3005.5（阈值=18.5）。主要贡献特征：PC2 (74.5%); PC3 (24.7%)。
792,2024-04-07 20:37:00,2024-04-07 20:37:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.965,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.0，实际=46.0 vs 预测=17.0）
793,2024-04-07 20:43:00,2024-04-07 20:43:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4988.133,34,Mahalanobis 距离=4988.1（阈值=18.5）。主要贡献特征：PC2 (82.3%); PC3 (16.7%)。
794,2024-04-07 20:45:00,2024-04-07 21:09:00,25.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4282.235,850,Mahalanobis 距离=4282.2（阈值=18.5）。主要贡献特征：PC2 (85.4%); PC3 (13.3%); PC4 (1.3%)。
795,2024-04-07 21:11:00,2024-04-07 21:12:00,2.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.357,68,正常
796,2024-04-07 21:20:00,2024-04-07 21:20:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.499,34,正常
797,2024-04-07 21:47:00,2024-04-07 21:47:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.509,34,正常
798,2024-04-07 21:53:00,2024-04-07 21:56:00,4.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.362,136,正常
799,2024-04-07 22:07:00,2024-04-07 22:07:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.362,34,正常
800,2024-04-07 22:19:00,2024-04-07 22:19:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.483,34,正常
801,2024-04-07 22:24:00,2024-04-07 22:26:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3291.979,102,Mahalanobis 距离=3292.0（阈值=18.5）。主要贡献特征：PC2 (66.5%); PC3 (32.9%)。
802,2024-04-07 22:29:00,2024-04-07 22:29:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,14.439,34,正常
803,2024-04-07 22:33:00,2024-04-07 22:33:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,27.152,34,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=27.2，实际=303.0 vs 预测=0.0）
804,2024-04-07 22:36:00,2024-04-07 22:39:00,4.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.375,136,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.4，实际=49.0 vs 预测=17.0）
805,2024-04-07 23:01:00,2024-04-07 23:01:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2395.998,34,Mahalanobis 距离=2396.0（阈值=18.5）。主要贡献特征：PC2 (68.1%); PC3 (31.8%)。
806,2024-04-07 23:13:00,2024-04-07 23:14:00,2.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7061.163,68,Mahalanobis 距离=7061.2（阈值=18.5）。主要贡献特征：PC2 (89.6%); PC3 (10.1%)。
807,2024-04-07 23:24:00,2024-04-07 23:24:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.373,34,正常
808,2024-04-07 23:26:00,2024-04-07 23:28:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3387.871,102,Mahalanobis 距离=3387.9（阈值=18.5）。主要贡献特征：PC2 (78.9%); PC3 (20.2%)。
809,2024-04-07 23:32:00,2024-04-07 23:36:00,5.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3521.943,170,Mahalanobis 距离=3521.9（阈值=18.5）。主要贡献特征：PC2 (80.0%); PC3 (19.8%)。
810,2024-04-07 23:45:00,2024-04-07 23:46:00,2.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.473,68,正常
811,2024-04-07 23:51:00,2024-04-07 23:51:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2369.178,34,Mahalanobis 距离=2369.2（阈值=18.5）。主要贡献特征：PC2 (71.4%); PC3 (28.6%)。
812,2024-04-08 00:11:00,2024-04-08 00:13:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.645,102,正常
813,2024-04-08 00:18:00,2024-04-08 00:20:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.599,102,正常
814,2024-04-08 00:22:00,2024-04-08 00:22:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2836.293,34,Mahalanobis 距离=2836.3（阈值=18.5）。主要贡献特征：PC2 (78.4%); PC3 (21.4%)。
815,2024-04-08 00:31:00,2024-04-08 00:31:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.84,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.8，实际=55.0 vs 预测=17.2）
816,2024-04-08 00:38:00,2024-04-08 00:44:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2851.333,238,Mahalanobis 距离=2851.3（阈值=18.5）。主要贡献特征：PC2 (65.8%); PC3 (34.2%)。
817,2024-04-08 00:49:00,2024-04-08 00:51:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.16,102,正常
818,2024-04-08 00:54:00,2024-04-08 00:59:00,6.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.952,204,正常
819,2024-04-08 01:01:00,2024-04-08 01:01:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.79,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.8，实际=48.0 vs 预测=17.0）
820,2024-04-08 01:07:00,2024-04-08 01:09:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.435,102,正常
821,2024-04-08 01:15:00,2024-04-08 01:15:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.22,34,正常
822,2024-04-08 01:18:00,2024-04-08 01:19:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2770.581,68,Mahalanobis 距离=2770.6（阈值=18.5）。主要贡献特征：PC2 (77.0%); PC3 (22.1%)。
823,2024-04-08 01:21:00,2024-04-08 01:21:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.373,34,正常
824,2024-04-08 01:23:00,2024-04-08 01:23:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.529,34,正常
825,2024-04-08 01:26:00,2024-04-08 01:26:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2594.197,34,Mahalanobis 距离=2594.2（阈值=18.5）。主要贡献特征：PC2 (74.4%); PC3 (23.7%); PC4 (1.9%)。
826,2024-04-08 01:30:00,2024-04-08 01:35:00,6.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5548.725,204,Mahalanobis 距离=5548.7（阈值=18.5）。主要贡献特征：PC2 (94.6%); PC3 (5.1%)。
827,2024-04-08 01:37:00,2024-04-08 01:37:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.895,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.9，实际=53.0 vs 预测=17.2）
828,2024-04-08 01:50:00,2024-04-08 01:52:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.967,102,正常
829,2024-04-08 02:02:00,2024-04-08 02:05:00,4.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.49,136,正常
830,2024-04-08 02:08:00,2024-04-08 02:08:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.252,34,正常
831,2024-04-08 02:12:00,2024-04-08 02:12:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.295,34,正常
832,2024-04-08 02:19:00,2024-04-08 02:19:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2227.928,34,Mahalanobis 距离=2227.9（阈值=18.5）。主要贡献特征：PC2 (71.2%); PC3 (28.3%)。
833,2024-04-08 02:23:00,2024-04-08 02:31:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1635.406,306,Mahalanobis 距离=1635.4（阈值=18.5）。主要贡献特征：PC2 (67.2%); PC3 (31.8%); PC4 (1.1%)。
834,2024-04-08 02:42:00,2024-04-08 02:44:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.274,102,正常
835,2024-04-08 02:55:00,2024-04-08 02:55:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.288,34,正常
836,2024-04-08 03:20:00,2024-04-08 03:20:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.697,34,正常
837,2024-04-08 03:22:00,2024-04-08 03:22:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.762,34,正常
838,2024-04-08 03:38:00,2024-04-08 03:40:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.121,102,正常
839,2024-04-08 03:45:00,2024-04-08 03:46:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5382.597,68,Mahalanobis 距离=5382.6（阈值=18.5）。主要贡献特征：PC2 (84.1%); PC3 (15.1%)。
840,2024-04-08 03:56:00,2024-04-08 03:57:00,2.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.033,68,正常
841,2024-04-08 04:08:00,2024-04-08 04:12:00,5.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.47,170,正常
842,2024-04-08 04:23:00,2024-04-08 04:24:00,2.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.181,68,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.2，实际=57.0 vs 预测=17.0）
843,2024-04-08 04:29:00,2024-04-08 04:29:00,1.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2656.336,34,Mahalanobis 距离=2656.3（阈值=18.5）。主要贡献特征：PC2 (69.0%); PC3 (31.0%)。
844,2024-04-08 04:31:00,2024-04-08 04:31:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2365.405,34,Mahalanobis 距离=2365.4（阈值=18.5）。主要贡献特征：PC2 (66.8%); PC3 (32.5%)。
845,2024-04-08 04:38:00,2024-04-08 04:39:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1958.082,68,Mahalanobis 距离=1958.1（阈值=18.5）。主要贡献特征：PC2 (67.7%); PC3 (32.1%)。
846,2024-04-08 04:43:00,2024-04-08 04:43:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.499,34,正常
847,2024-04-08 04:48:00,2024-04-08 04:48:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.659,34,正常
848,2024-04-08 04:54:00,2024-04-08 04:54:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.769,34,正常
849,2024-04-08 05:00:00,2024-04-08 05:00:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3096.916,34,Mahalanobis 距离=3096.9（阈值=18.5）。主要贡献特征：PC2 (61.4%); PC3 (37.9%)。
850,2024-04-08 05:03:00,2024-04-08 05:03:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2274.639,34,Mahalanobis 距离=2274.6（阈值=18.5）。主要贡献特征：PC2 (65.7%); PC3 (34.2%)。
851,2024-04-08 05:05:00,2024-04-08 05:06:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1429.054,68,Mahalanobis 距离=1429.1（阈值=18.5）。主要贡献特征：PC2 (63.5%); PC3 (36.5%)。
852,2024-04-08 05:15:00,2024-04-08 05:15:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.437,34,正常
853,2024-04-08 05:42:00,2024-04-08 05:42:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.696,34,正常
854,2024-04-08 05:48:00,2024-04-08 05:51:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2634.443,136,Mahalanobis 距离=2634.4（阈值=18.5）。主要贡献特征：PC2 (72.7%); PC3 (26.0%); PC4 (1.3%)。
855,2024-04-08 06:14:00,2024-04-08 06:16:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.829,102,正常
856,2024-04-08 06:20:00,2024-04-08 06:23:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4111.278,136,Mahalanobis 距离=4111.3（阈值=18.5）。主要贡献特征：PC2 (80.6%); PC3 (18.5%)。
857,2024-04-08 06:26:00,2024-04-08 06:29:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2388.441,136,Mahalanobis 距离=2388.4（阈值=18.5）。主要贡献特征：PC2 (71.8%); PC3 (25.6%); PC4 (2.6%)。
858,2024-04-08 06:31:00,2024-04-08 06:31:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.41,34,正常
859,2024-04-08 06:33:00,2024-04-08 06:33:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.568,34,正常
860,2024-04-08 06:42:00,2024-04-08 06:42:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1987.228,34,Mahalanobis 距离=1987.2（阈值=18.5）。主要贡献特征：PC2 (66.2%); PC3 (32.2%); PC4 (1.6%)。
861,2024-04-08 06:45:00,2024-04-08 06:54:00,10.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7642.553,340,Mahalanobis 距离=7642.6（阈值=18.5）。主要贡献特征：PC2 (90.9%); PC3 (8.4%)。
862,2024-04-08 07:11:00,2024-04-08 07:17:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5394.816,238,Mahalanobis 距离=5394.8（阈值=18.5）。主要贡献特征：PC2 (88.9%); PC3 (10.6%)。
863,2024-04-08 07:19:00,2024-04-08 07:19:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.184,34,残差异常：采煤机_牵引部位_右电机_电流 偏高（残差 Z-score=3.2，实际=186.0 vs 预测=38.8）
864,2024-04-08 07:22:00,2024-04-08 07:25:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1487.289,136,Mahalanobis 距离=1487.3（阈值=18.5）。主要贡献特征：PC2 (65.7%); PC3 (31.5%); PC4 (2.7%)。
865,2024-04-08 08:18:00,2024-04-08 08:34:00,17.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2380.538,578,Mahalanobis 距离=2380.5（阈值=18.5）。主要贡献特征：PC2 (88.4%); PC4 (11.1%)。
866,2024-04-08 08:55:00,2024-04-08 09:06:00,12.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,706.123,408,Mahalanobis 距离=706.1（阈值=18.5）。主要贡献特征：PC4 (52.4%); PC3 (33.6%); PC2 (14.0%)。
867,2024-04-08 09:11:00,2024-04-08 09:16:00,6.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.669,204,正常
868,2024-04-08 09:23:00,2024-04-08 09:23:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.016,34,正常
869,2024-04-08 09:35:00,2024-04-08 09:35:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.696,34,正常
870,2024-04-08 09:37:00,2024-04-08 09:37:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.252,34,正常
871,2024-04-08 09:45:00,2024-04-08 09:45:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.346,34,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=3.3，实际=269.0 vs 预测=70.8）
872,2024-04-08 09:49:00,2024-04-08 09:49:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.844,34,正常
873,2024-04-08 10:03:00,2024-04-08 10:06:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2781.485,136,Mahalanobis 距离=2781.5（阈值=18.5）。主要贡献特征：PC2 (77.6%); PC3 (21.8%)。
874,2024-04-08 10:10:00,2024-04-08 10:18:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1657.684,306,Mahalanobis 距离=1657.7（阈值=18.5）。主要贡献特征：PC2 (80.9%); PC3 (18.9%)。
875,2024-04-08 11:47:00,2024-04-08 11:47:00,1.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.026,34,正常
876,2024-04-08 11:51:00,2024-04-08 11:52:00,2.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.898,68,正常
877,2024-04-08 13:15:00,2024-04-08 13:15:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.548,34,正常
878,2024-04-08 13:48:00,2024-04-08 13:55:00,8.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,29.717,272,Mahalanobis 距离=29.7（阈值=18.5）。主要贡献特征：PC3 (73.9%); PC2 (14.6%); PC4 (7.1%)。
879,2024-04-08 14:22:00,2024-04-08 14:22:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,14.4,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=14.4，实际=21.0 vs 预测=0.0）
880,2024-04-08 14:38:00,2024-04-08 14:42:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,11018.446,170,Mahalanobis 距离=11018.4（阈值=18.5）。主要贡献特征：PC4 (55.4%); PC3 (31.2%); PC2 (13.4%)。
881,2024-04-08 15:58:00,2024-04-08 16:20:00,23.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2306.904,782,Mahalanobis 距离=2306.9（阈值=18.5）。主要贡献特征：PC2 (72.7%); PC3 (27.2%)。
882,2024-04-08 16:22:00,2024-04-08 16:22:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.316,34,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.3，实际=37.0 vs 预测=0.0）
883,2024-04-08 16:28:00,2024-04-08 16:30:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.563,102,正常
884,2024-04-08 16:41:00,2024-04-08 16:44:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1020.867,136,Mahalanobis 距离=1020.9（阈值=18.5）。主要贡献特征：PC2 (61.0%); PC3 (37.3%); PC4 (1.6%)。
885,2024-04-08 16:46:00,2024-04-08 18:03:00,78.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,49758.997,2652,Mahalanobis 距离=49759.0（阈值=18.5）。主要贡献特征：PC2 (99.7%)。
886,2024-04-08 18:05:00,2024-04-08 18:32:00,28.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.806,952,正常
887,2024-04-08 18:34:00,2024-04-08 18:35:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3785.936,68,Mahalanobis 距离=3785.9（阈值=18.5）。主要贡献特征：PC2 (78.9%); PC3 (20.3%)。
