段起始时间,段结束时间,持续时间(min),工况,是否异常,异常原因,段索引,分段号
2024-04-03 19:21:00,2024-04-03 19:28:00,8,重载,False,正常,258,7
2024-04-03 19:29:00,2024-04-03 19:29:00,1,停机,False,正常,259,7
2024-04-03 19:30:00,2024-04-03 19:32:00,3,重载,False,正常,260,7
2024-04-03 19:33:00,2024-04-03 19:33:00,1,停机,False,正常,261,7
2024-04-03 19:34:00,2024-04-03 20:03:00,30,重载,False,正常,262,7
2024-04-03 20:04:00,2024-04-03 20:04:00,1,停机,False,正常,263,7
2024-04-03 20:05:00,2024-04-03 20:49:00,45,重载,False,正常,264,7
2024-04-03 20:50:00,2024-04-03 20:51:00,2,停机,False,正常,265,7
2024-04-03 20:52:00,2024-04-03 20:52:00,1,重载,False,正常,266,7
2024-04-03 20:53:00,2024-04-03 20:55:00,3,停机,False,正常,267,7
2024-04-03 20:56:00,2024-04-03 21:02:00,7,重载,False,正常,268,7
2024-04-03 21:03:00,2024-04-03 21:35:00,33,停机,False,正常,269,7
2024-04-03 21:36:00,2024-04-03 21:37:00,2,重载,False,正常,270,7
2024-04-03 21:38:00,2024-04-03 21:40:00,3,停机,False,正常,271,7
2024-04-03 21:41:00,2024-04-03 21:41:00,1,轻载,False,正常,272,7
2024-04-03 21:42:00,2024-04-03 22:46:00,65,重载,False,正常,273,7
2024-04-03 22:47:00,2024-04-03 22:48:00,2,停机,False,正常,274,7
2024-04-03 22:49:00,2024-04-03 23:00:00,12,重载,False,正常,275,7
2024-04-03 23:01:00,2024-04-03 23:01:00,1,停机,False,正常,276,7
2024-04-03 23:02:00,2024-04-03 23:48:00,47,重载,False,正常,277,7
2024-04-03 23:49:00,2024-04-03 23:50:00,2,停机,False,正常,278,7
2024-04-03 23:51:00,2024-04-03 23:51:00,1,重载,False,正常,279,7
2024-04-03 23:52:00,2024-04-03 23:52:00,1,停机,False,正常,280,7
2024-04-03 23:53:00,2024-04-03 23:55:00,3,重载,False,正常,281,7
2024-04-03 23:56:00,2024-04-03 23:56:00,1,停机,False,正常,282,7
2024-04-03 23:57:00,2024-04-04 00:00:00,4,重载,False,正常,283,7
